Time differences (ps),Counts per bin,g2_normalized
-79900,229,1.0241392867673995
-79800,264,1.1806671253563035
-79700,252,1.127000437840108
-79600,227,1.0151948388480336
-79500,267,1.1940837972353524
-79400,224,1.0017781669689847
-79300,241,1.0778059742835953
-79200,220,0.9838892711302529
-79100,260,1.1627782295175717
-79000,255,1.1404171097191569
-78900,249,1.113583765961059
-78800,260,1.1627782295175717
-78700,256,1.1448893336788397
-78600,243,1.0867504222029611
-78500,224,1.0017781669689847
-78400,253,1.1314726617997908
-78300,242,1.082278198243278
-78200,239,1.0688615263642294
-78100,212,0.9481114794527892
-78000,238,1.0643893024045463
-77900,230,1.0286115107270826
-77800,261,1.1672504534772545
-77700,249,1.113583765961059
-77600,262,1.1717226774369376
-77500,275,1.2298615889128162
-77400,228,1.0196670628077167
-77300,217,0.970472599251204
-77200,261,1.1672504534772545
-77100,243,1.0867504222029611
-77000,231,1.0330837346867656
-76900,244,1.0912226461626442
-76800,240,1.0733337503239122
-76700,245,1.095694870122327
-76600,246,1.10016709408201
-76500,236,1.0554448544851804
-76400,264,1.1806671253563035
-76300,244,1.0912226461626442
-76200,263,1.1761949013966204
-76100,235,1.0509726305254974
-76000,253,1.1314726617997908
-75900,209,0.9346948075737402
-75800,254,1.1359448857594738
-75700,245,1.095694870122327
-75600,242,1.082278198243278
-75500,234,1.0465004065658146
-75400,252,1.127000437840108
-75300,243,1.0867504222029611
-75200,259,1.1583060055578887
-75100,276,1.234333812872499
-75000,260,1.1627782295175717
-74900,243,1.0867504222029611
-74800,233,1.0420281826061315
-74700,262,1.1717226774369376
-74600,219,0.97941704717057
-74500,225,1.0062503909286677
-74400,240,1.0733337503239122
-74300,249,1.113583765961059
-74200,222,0.9928337190496188
-74100,248,1.109111542001376
-74000,220,0.9838892711302529
-73900,249,1.113583765961059
-73800,236,1.0554448544851804
-73700,259,1.1583060055578887
-73600,250,1.1180559899207418
-73500,255,1.1404171097191569
-73400,227,1.0151948388480336
-73300,231,1.0330837346867656
-73200,237,1.0599170784448633
-73100,266,1.1896115732756694
-73000,240,1.0733337503239122
-72900,251,1.122528213880425
-72800,223,0.9973059430093018
-72700,306,1.3685005316629881
-72600,263,1.1761949013966204
-72500,244,1.0912226461626442
-72400,246,1.10016709408201
-72300,228,1.0196670628077167
-72200,241,1.0778059742835953
-72100,233,1.0420281826061315
-72000,259,1.1583060055578887
-71900,256,1.1448893336788397
-71800,251,1.122528213880425
-71700,230,1.0286115107270826
-71600,248,1.109111542001376
-71500,248,1.109111542001376
-71400,249,1.113583765961059
-71300,254,1.1359448857594738
-71200,267,1.1940837972353524
-71100,261,1.1672504534772545
-71000,281,1.256694932670914
-70900,213,0.9525837034124721
-70800,240,1.0733337503239122
-70700,246,1.10016709408201
-70600,259,1.1583060055578887
-70500,223,0.9973059430093018
-70400,256,1.1448893336788397
-70300,212,0.9481114794527892
-70200,244,1.0912226461626442
-70100,251,1.122528213880425
-70000,266,1.1896115732756694
-69900,225,1.0062503909286677
-69800,223,0.9973059430093018
-69700,245,1.095694870122327
-69600,248,1.109111542001376
-69500,240,1.0733337503239122
-69400,244,1.0912226461626442
-69300,230,1.0286115107270826
-69200,249,1.113583765961059
-69100,234,1.0465004065658146
-69000,260,1.1627782295175717
-68900,247,1.1046393180416931
-68800,251,1.122528213880425
-68700,251,1.122528213880425
-68600,234,1.0465004065658146
-68500,244,1.0912226461626442
-68400,227,1.0151948388480336
-68300,223,0.9973059430093018
-68200,253,1.1314726617997908
-68100,256,1.1448893336788397
-68000,225,1.0062503909286677
-67900,262,1.1717226774369376
-67800,226,1.0107226148883508
-67700,231,1.0330837346867656
-67600,241,1.0778059742835953
-67500,241,1.0778059742835953
-67400,231,1.0330837346867656
-67300,267,1.1940837972353524
-67200,255,1.1404171097191569
-67100,256,1.1448893336788397
-67000,238,1.0643893024045463
-66900,252,1.127000437840108
-66800,241,1.0778059742835953
-66700,243,1.0867504222029611
-66600,249,1.113583765961059
-66500,208,0.9302225836140573
-66400,266,1.1896115732756694
-66300,248,1.109111542001376
-66200,254,1.1359448857594738
-66100,234,1.0465004065658146
-66000,235,1.0509726305254974
-65900,225,1.0062503909286677
-65800,240,1.0733337503239122
-65700,240,1.0733337503239122
-65600,234,1.0465004065658146
-65500,247,1.1046393180416931
-65400,235,1.0509726305254974
-65300,247,1.1046393180416931
-65200,239,1.0688615263642294
-65100,273,1.2209171409934503
-65000,244,1.0912226461626442
-64900,257,1.1493615576385228
-64800,258,1.1538337815982056
-64700,253,1.1314726617997908
-64600,231,1.0330837346867656
-64500,241,1.0778059742835953
-64400,221,0.9883614950899359
-64300,238,1.0643893024045463
-64200,250,1.1180559899207418
-64100,247,1.1046393180416931
-64000,246,1.10016709408201
-63900,261,1.1672504534772545
-63800,245,1.095694870122327
-63700,261,1.1672504534772545
-63600,262,1.1717226774369376
-63500,217,0.970472599251204
-63400,238,1.0643893024045463
-63300,235,1.0509726305254974
-63200,256,1.1448893336788397
-63100,218,0.9749448232108869
-63000,243,1.0867504222029611
-62900,258,1.1538337815982056
-62800,251,1.122528213880425
-62700,289,1.2924727243483778
-62600,254,1.1359448857594738
-62500,240,1.0733337503239122
-62400,242,1.082278198243278
-62300,221,0.9883614950899359
-62200,243,1.0867504222029611
-62100,274,1.225389364953133
-62000,228,1.0196670628077167
-61900,262,1.1717226774369376
-61800,247,1.1046393180416931
-61700,260,1.1627782295175717
-61600,250,1.1180559899207418
-61500,253,1.1314726617997908
-61400,247,1.1046393180416931
-61300,253,1.1314726617997908
-61200,233,1.0420281826061315
-61100,262,1.1717226774369376
-61000,229,1.0241392867673995
-60900,282,1.2611671566305969
-60800,242,1.082278198243278
-60700,254,1.1359448857594738
-60600,277,1.238806036832182
-60500,233,1.0420281826061315
-60400,273,1.2209171409934503
-60300,267,1.1940837972353524
-60200,271,1.2119726930740842
-60100,225,1.0062503909286677
-60000,245,1.095694870122327
-59900,244,1.0912226461626442
-59800,275,1.2298615889128162
-59700,261,1.1672504534772545
-59600,245,1.095694870122327
-59500,274,1.225389364953133
-59400,266,1.1896115732756694
-59300,258,1.1538337815982056
-59200,269,1.2030282451547183
-59100,311,1.390861651461403
-59000,245,1.095694870122327
-58900,257,1.1493615576385228
-58800,237,1.0599170784448633
-58700,256,1.1448893336788397
-58600,267,1.1940837972353524
-58500,242,1.082278198243278
-58400,251,1.122528213880425
-58300,269,1.2030282451547183
-58200,237,1.0599170784448633
-58100,243,1.0867504222029611
-58000,253,1.1314726617997908
-57900,232,1.0375559586464485
-57800,241,1.0778059742835953
-57700,242,1.082278198243278
-57600,265,1.1851393493159865
-57500,264,1.1806671253563035
-57400,257,1.1493615576385228
-57300,226,1.0107226148883508
-57200,268,1.1985560211950355
-57100,250,1.1180559899207418
-57000,251,1.122528213880425
-56900,231,1.0330837346867656
